000000	00:00:00
D4823E	ArgosyTechno
D48304	FastTechnolo
D48409	MercuryCommu
D48457	GDMideaAirCo
D484D0	XiaoduTechno
D48564	HewlettPacka
D48660	Arcadyan
D487CC	Sivantos
D487D8	SamsungElect
D4883F	Hdpro
D48866	HuaweiTechno
D48890	SamsungElect
D489C1	Ubiquiti
D48A39	SamsungElect
D48A3B	HunanFnLinkT
D48AFC	Espressif
D48C49	Espressif
D48CB5	Cisco
D48D26	LGInnotek
D48DD9	MeldTechnolo
D48F33	Microsoft
D48FA2	HuaweiDevice
D48FAA	SogecamIndus
D4909C	Apple
D490E0	WachendorffA
D4910F	AmazonTechno
D491AF	Electroacust
D49234	NEC
D4925E	VantivaTechn
D492B9	OrionNovaSL
D49390	Clevo
D49398	Nokia
D493A0	Fidelix
D49400	HuaweiTechno
D4945A	Cosmo
D49477	FONEXData
D494A1	TexasInstrum
D494A9	Intel
D494E8	HuaweiTechno
D494FB	AUMOVIO
D49524	CloverNetwor
D4955D	zte
D4958E	UniversalEle
D496DF	SungjinC&T
D4970B	XiaomiCommun
D498B9	vivoMobileCo
D4996C	JuniperNetwo
D49A20	Apple
D49AA0	VnptTechnolo
D49AF6	AzureWaveTec
D49B5C	ChongqingMie
D49B74	KineticTechn
D49C28	JayBird
D49C53	Netcraze
D49C8E	UniversityFU
D49CDD	AMPAKTechnol
D49CF4	PaloAltoNetw
D49D9D	Goodocomlnfo
D49DC0	SamsungElect
D49E05	zte
D49E3B	GuangzhouShi
D49E6D	ZhongyuanHua
D49F29	FiberhomeTel
D49FDD	HuaweiDevice
D49FF9	EardaTechnol
D4A02A	Cisco
D4A148	HuaweiTechno
D4A23D	NewH3CTechno
D4A254	HuaweiTechno
D4A2CD	Dell
D4A33D	Apple
D4A365	XiaomiCommun
D4A38B	EleCo
D4A3EB	iCommSemicon
D4A425	SMAXTechnolo
D4A499	InViewTechno
D4A5B4	HengjiJiayeT
D4A651	TuyaSmart
D4A7EA	Solar76
D4A923	HuaweiTechno
D4A928	GreenWaveRea
D4AAFF	MicroWorld
D4AB61	Intel
D4AB82	Commscope
D4ABCD	HuiZhouGaosh
D4AC4E	BODirS
D4AD20	JinanUSRIOTT
D4AD2D	FiberhomeTel
D4AD71	Cisco
D4ADBD	Cisco
D4ADFC	Intellirocks
D4AE05	SamsungElect
D4AE52	Dell
D4AFF7	AristaNetwor
D4B110	HuaweiTechno
D4B169	LeShiZhiXinE
D4B27A	Commscope
D4B43E	MesscompDate
D4B4C0	Fortinet
D4B5CD	SagemcomBroa
D4B680	LinkyumMicro
D4B709	zte
D4B761	SichuanAILin
D4B7D0	Ciena
D4B8FF	HomeControlS
D4B92F	VantivaUSA
D4BAFA	OppoMobileTe
D4BBC8	vivoMobileCo
D4BBE6	HuaweiDevice
D4BD1E	5VTTechnolog
D4BD4F	RuckusWirele
D4BED7	Dell
D4BED9	Dell
D4BEDC	Roku
D4BF2D	SEControlsAs
D4BF7F	Upvel
D4C19E	RuckusWirele
D4C1A8	KYKXCOM
D4C1C8	zte
D4C1FC	Nokia
D4C3B0	Gearlinx
D4C766	Acentic
D4C8B0	PrimeElectro
D4C93C	Cisco
D4C94B	MotorolaMobi
D4C9B2	QuanergySolu
D4C9EF	HewlettPacka
D4CA6D	Routerboardc
D4CA6E	ublox
D4CBAF	Nokia
D4CBCC	vivoMobileCo
D4CE40	Apple
D4CEB8	Enatel
D4CF37	SymbolicIO
D4CFF9	SEIRobotics
D4D184	ADBBroadband
D4D249	PowerEtherne
D4D252	Intel
D4D2D6	FnLinkTechno
D4D2E5	BKAV
D4D4DA	Espressif
D4D50D	SouthwestMic
D4D51B	HuaweiTechno
D4D659	MetaPlatform
D4D6DF	TPLink
D4D748	Cisco
D4D7A9	KaixiangInfo
D4D7CF	RealmeChongq
D4D853	Intel
D4D892	HuaweiTechno
D4D898	KoreaCNOTech
D4D919	GoPro
D4DA21	XiaomiMobile
D4DACD	SkyUk
D4DC09	Mist
D4DC85	EdgecoreAmer
D4DCCD	Apple
D4DD0B	WavetelTechn
D4DF57	AlpinionMedi
D4E053	HewlettPacka
D4E08E	ValueHD
D4E22F	Roku
D4E2CB	VantivaUSA
D4E32C	SSiedleSohne
D4E33F	Nokia
D4E3C5	zte
D4E4C3	Ciena
D4E5C9	SenaoNetwork
D4E6B7	SamsungElect
D4E853	HikvisionDig
D4E880	Cisco
D4E8B2	SamsungElect
D4E90B	Cvt
D4E95E	TexasInstrum
D4E98A	Intel
D4E9F4	Espressif
D4EA0E	Avaya
D4EB68	Cisco
D4EC0C	HarleyDavids
D4EC86	LinkedHopeIn
D4ECAB	vivoMobileCo
D4EE07	HIWIFI
D4EEDE	SichuanTiany
D4F027	TrustPower
D4F04A	SkyUk
D4F057	Nintendo
D4F0B4	NapcoSecurit
D4F0C9	KYOCERADocum
D4F0EA	XiaomiMobile
D4F143	IPROAD
D4F207	DIAODIAOTech
D4F242	HuaweiDevice
D4F32D	Intel
D4F337	Xunison
D4F46F	Apple
D4F4BE	PaloAltoNetw
D4F513	TexasInstrum
D4F527	Siemens
D4F547	Google
D4F5EF	HewlettPacka
D4F63F	Iea
D4F756	zte
D4F786	FiberhomeTel
D4F7D5	SonyInteract
D4F829	SagemcomBroa
D4F921	QingdaoIntel
D4F98D	Espressif
D4F9A1	HuaweiTechno
D4FB8E	Apple
D4FC13	FiberhomeTel
D4FE28	SiliconLabor
D4FF1A	Apple
D4FF26	Ohsung
D8004D	Apple
D80093	Aurender
D801D0	HuaweiTechno
D801EB	InfinityElec
D8028A	YOUHUATechno
D802C0	ExtremeNetwo
D8031A	Ezurio
D8032A	Commtact
D8052E	Skyviia
D806D1	HoneywellFir
D806F3	AristaNetwor
D807B6	TpLinkTechno
D80831	SamsungElect
D808F5	ArcadiaNetwo
D8094E	ActiveBrains
D8097F	zte
D809C3	CercacorLabs
D809D6	Zexelon
D80A42	LixunInforma
D80A60	HuaweiTechno
D80AE6	zte
D80B9A	SamsungElect
D80BCB	TelinkSemico
D80CCF	CGVS
D80D17	TpLinkTechno
D80DE3	FxiTechnolog
D80E29	vivoMobileCo
D80F99	HonHaiPrecis
D80FB5	UltraeasyTec
D81068	MurataManufa
D8109F	HuaweiTechno
D810CB	AndreaInform
D81265	ChongqingFug
D8132A	Espressif
D81399	HuiZhouGaosh
D814D6	SURESYSTEM
D814DF	TCLKingElect
D8150D	TpLinkTechno
D8160A	NipponElectr
D816C1	DewavElectro
D8182B	ContiTemicMi
D818D3	JuniperNetwo
D81909	WiwynnTechno
D8197A	Nuheara
D819CE	Telesquare
D81BB5	HuaweiTechno
D81BFE	Twinlinx
D81C14	CompactaInte
D81C79	Apple
D81D13	TexasInstrum
D81D72	Apple
D81EDD	OppoMobileTe
D81EDE	B&WGroup
D81F12	TuyaSmart
D81F65	Private
D81FCC	BrocadeCommu
D8209F	CubroAcronet
D820A2	HuaweiTechno
D821DA	SernetTechno
D822F4	AvnetSilica
D823E0	Speedtech
D82477	UniversalEle
D824BD	Cisco
D824EC	Plenom
D82522	Commscope
D825B0	Rockeetech
D825DF	CameUk
D826B9	CoagentElect
D826FA	JiangxiZhent
D8270C	MaxTronicInt
D828C9	GeneralElect
D82916	AscentCommun
D82918	HuaweiTechno
D82986	BestWishTech
D829F8	HuaweiTechno
D82A15	Leitner
D82A7E	Nokia
D82D40	JanzContagem
D82D9B	GCreditCommu
D82DE1	Tricascade
D82FE6	ZhejiangTmal
D83062	Apple
D8312C	zte
D83134	Roku
D83139	zte
D831CF	SamsungElect
D83214	TendaTechnol
D8325A	YOUHUATechno
D832E3	XiaomiCommun
D8332A	RuijieNetwor
D8337F	OfficeFAcom
D833B7	SagemcomBroa
D8341C	GDMideaAirCo
D834D1	OrangeDigita
D834EE	Shure
D8365F	Intelbras
D8373B	JingxunSoftw
D837BE	GongjinElect
D8380D	IPCOMNetwork
D838FC	RuckusWirele
D83A36	AltoBeam
D83ADD	RaspberryPiT
D83AF5	WidebandLabs
D83BBF	Intel
D83BDA	Espressif
D83C69	TINNOMobileT
D83D3F	JOYNED
D83DCC	UDDTechnolog
D83EEB	AltoBeam
D83EEF	CooseaGroup
D84008	HuaweiTechno
D842AC	FeixunCommun
D842E2	CanaryConnec
D842F7	TozedKangwei
D843AE	MicroStarINT
D843EA	SYElectronic
D843ED	Suzuken
D8445C	DEVTecnologi
D84489	TPLink
D8452B	IntegratedDe
D84567	TecnoMobile
D84606	SiliconValle
D846CE	Apple
D84710	SichuanChang
D84732	TpLinkTechno
D8478F	MicrochipTec
D847BB	HuaweiDevice
D848EE	XuejiTechnol
D8490B	HuaweiTechno
D8492F	Canon
D849BF	Celestica
D84A2B	zte
D84A83	vivoMobileCo
D84A87	OiElectric
D84B2A	CognitasTech
D84C90	Apple
D84DB9	WuQiTechnolo
D84F37	Proxisspolsr
D84FB8	LgElectronic
D850A1	HunanDanuoTe
D850E6	ASUSTekCOMPU
D852FA	TexasInstrum
D8539A	JuniperNetwo
D853AD	CiscoMeraki
D853BC	LenovoInform
D8543A	TexasInstrum
D85482	Oxit
D854A2	ExtremeNetwo
D854F2	HuaweiDevice
D85575	SamsungElect
D855A3	zte
D857EF	SamsungElect
D858C6	KatchAssetTr
D858D7	CZNICzspo
D85982	HuaweiTechno
D85A49	INGCHIPSTech
D85B22	HohunetTechn
D85B27	WNC
D85B2A	SamsungElect
D85C11	OptiviewUSA
D85D4C	TpLinkTechno
D85D84	CAxsoft
D85DE2	HonHaiPrecis
D85DEF	BuschJaegerE
D85DFB	Private
D85ED3	GigaByteTech
D85F77	TelinkSemico
D860B0	bioMérieuxIt
D860B3	GlobalElectr
D860C5	OppoMobileTe
D86162	WNC
D86194	ObjetivosySe
D862CA	Cisco
D862DB	Eno
D8630D	MotorolaMobi
D86375	XiaomiCommun
D8638C	DttekTechnol
D86595	ToysMyth
D866C6	DaystarTechn
D866EE	BoxinCommuni
D867D3	HuaweiDevice
D867D9	Cisco
D86852	HuaweiTechno
D868A0	SamsungElect
D868C3	SamsungElect
D86960	Steinsvik
D86B83	Nintendo
D86BF7	Nintendo
D86BFC	zte
D86C02	HuaqinTeleco
D86C5A	HUMAX
D86C63	Google
D86CE9	SagemcomBroa
D86D17	HuaweiTechno
D86DD0	InnoCareOpto
D8714D	TexasInstrum
D87154	SamsungElect
D87157	LenovoMobile
D87475	Apple
D87495	zte
D874DF	HuaweiTechno
D874EF	GuangzhouShi
D87533	Nokia
D8760A	Escort
D876AE	HuaweiTechno
D87766	Nurivoice
D8778B	Intelbras
D8787F	UbeeInteract
D878C9	ServercomPri
D878E5	Kuhn
D878F0	SiliconLabor
D87988	HonHaiPrecis
D87A3B	SiliconLabor
D87CDD	Sanix
D87D45	NicentTechno
D87D7F	SagemcomBroa
D87E6F	Cascination
D87E76	ItelMobile
D87EB1	xoware
D88039	MicrochipTec
D8803C	AnhuiHuamiIn
D88083	CloudNetwork
D880DC	HuaweiDevice
D881CE	Ahn
D88332	TaiXinSemico
D88466	ExtremeNetwo
D8855E	zte
D885AC	Espressif
D887D5	LeadcoreTech
D88863	HuaweiTechno
D888CE	RFTechnology
D88A3B	UnitEm
D88ADC	HuaweiDevice
D88B4C	KingTingTech
D88C73	zte
D88C79	Google
D88D5C	Elentec
D88DC8	AtilTechnolo
D88ED4	eero
D88F76	Apple
D890E8	SamsungElect
D8911D	JiangsuYuwel
D8912A	ZyxelCommuni
D89136	DoverFueling
D89341	GeneralElect
D893D4	XiaomiCommun
D89403	HewlettPacka
D89424	MellanoxTech
D8952F	TexasInstrum
D89563	TaiwanDigita
D89685	GoPro
D89695	Apple
D896E0	AlibabaCloud
D8973B	ArtesynEmbed
D89760	C2Developmen
D8977C	GreyInnovati
D89790	Commonwealth
D897BA	Pegatron
D89999	TecnoMobile
D89A0D	zte
D89A34	SHENQITechno
D89AC1	Nokia
D89B3B	HuaweiTechno
D89C67	HonHaiPrecis
D89C8E	ComcastCable
D89D67	HewlettPacka
D89DB9	eMegatechInt
D89E3F	Apple
D89E61	HuaweiDevice
D89ED4	FiberhomeTel
D89EF3	Dell
D8A011	WiZ
D8A01D	Espressif
D8A0E6	ChongqingYip
D8A0E8	zte
D8A105	Syslane
D8A25E	Apple
D8A315	vivoMobileCo
D8A35C	SamsungElect
D8A469	Sonova
D8A491	HuaweiDevice
D8A534	Spectronix
D8A6F0	WuQiTechnolo
D8A6FD	GhostAutonom
D8A756	SagemcomBroa
D8A8C8	zte
D8A98B	TexasInstrum
D8AA59	TonlyTechnol
D8AD49	HonorDevice
D8ADDD	Sonavation
D8AE90	ItibiaTechno
D8AED0	EngineeringS
D8AF3B	BigbrightInt
D8AF81	Ao
D8AFF1	PanasonicApp
D8B020	TaicangT&WEl
D8B02E	GuangzhouZon
D8B04C	JinanUSRIOTT
D8B053	XiaomiCommun
D8B061	WenxunTechno
D8B122	JuniperNetwo
D8B12A	PanasonicMob
D8B190	Cisco
D8B1DE	HewlettPacka
D8B249	HuaweiDevice
D8B293	Topssd
D8B2AA	zte
D8B32F	CloudNetwork
D8B370	Ubiquiti
D8B377	HTC
D8B673	TexasInstrum
D8B6B7	Comtrend
D8B6C1	NetworkAccou
D8B6D6	BluTether
D8B8F6	Nantworks
D8B90E	TripleDomain
D8BB2C	Apple
D8BBC1	MicroStarINT
D8BC38	Espressif
D8BC59	DAPUMicroele
D8BE1F	Apple
D8BE65	AmazonTechno
D8BF42	Intel
D8BF4C	VictoryConce
D8BFC0	Espressif
D8C068	Netgenetech
D8C06A	HunantvcomIn
D8C0A6	AzureWaveTec
D8C3FB	Detracom
D8C46A	MurataManufa
D8C497	QuantaComput
D8C4E9	SamsungElect
D8C561	CommFrontCom
D8C678	MitraStarTec
D8C691	HichanTechno
D8C6F9	Tracklab
D8C771	HuaweiTechno
D8C7C8	HewlettPacka
D8C80C	TuyaSmart
D8C8E9	Phicomm
D8C99D	EaDisplay
D8CA06	TitanDataCen
D8CB8A	MicroStarINT
D8CC98	HuaweiDevice
D8CD2C	WuxiNeihuaNe
D8CE3A	XiaomiCommun
D8CF61	SagemcomBroa
D8CF89	DoSeeScience
D8CF9C	Apple
D8CFB1	BrightTechno
D8CFBF	MotorolaMobi
D8D090	Dell
D8D1CB	Apple
D8D261	GDMideaAirCo
D8D27C	JemaEnergy
D8D385	HewlettPacka
D8D43C	Sony
D8D45D	OrbicNorthAm
D8D4E6	HytecInter
D8D5B9	RainforestAu
D8D668	TuyaSmart
D8D67E	GskCncEquipm
D8D6F3	IntegratedDe
D8D723	IDS
D8D775	SagemcomBroa
D8D7F3	NewH3CTechno
D8D866	TozedTechnol
D8D8E5	VantivaConne
D8DA52	Apator
D8DAF1	HuaweiTechno
D8DC40	Apple
D8DCE9	KunshanErlab
D8DD5F	BALMUDA
D8DDFD	TexasInstrum
D8DE3A	Apple
D8DECE	Isung
D8DF0D	beroNet
D8DF7A	QuestSoftwar
D8E004	VodiaNetwork
D8E016	ExtremeNetwo
D8E0B8	Bulat
D8E0E1	SamsungElect
D8E23F	QingdaoHaier
D8E2DF	Microsoft
D8E35E	LGInnotek
D8E374	XiaomiCommun
D8E3AE	CirtecMedica
D8E56D	TCTmobile
D8E593	Apple
D8E72B	Netscout
D8E72F	ChipseaTechn
D8E743	Wush
D8E844	zte
D8E952	Keopsys
D8EB46	Google
D8EB97	TRENDnet
D8EC5E	BelkinIntern
D8ECE5	ZyxelCommuni
D8ED1C	MagnaTechnol
D8EE42	SichuanTiany
D8EE78	MoogProtokra
D8EF42	HuaweiDevice
D8EFCD	NokiaSolutio
D8F0F2	Zeebo
D8F12E	TPLink
D8F15B	Espressif
D8F1D8	OiElectric
D8F1F0	PepximIntern
D8F2CA	Intel
D8F3BC	LiteonTechno
D8F3DB	PostCH
D8F507	FiberhomeTel
D8F710	LibreWireles
D8F760	EMMicroelect
D8F883	Intel
D8F8AF	Daontec
D8FB11	Axacore
D8FB5E	AskeyCompute
D8FB68	CloudCorner
D8FBD6	AmazonTechno
D8FC38	GiantecSemic
D8FC92	TuyaSmart
D8FC93	Intel
D8FE8F	IDFone
D8FEE3	DLinkInterna
D8FFC3	3SNICinforma
DA0D38	FarpointeDat
DA19B3	LGUplus
DA1C21	Sesam
DA1E56	OSNexus
DA28EC	HGGenuine
DA2BDD	AT&T
DA4162	Xperi
DA7D2E	DeltaCompute
DA9D49	Calix
DAA119	Google
DAC451	Takaratomy
DAC87D	SEDevelopmen
DAE6D7	NVMExpress
DAFF6B	TeamPrecisio
DC0077	TpLinkTechno
DC00B0	FreeboxSas
DC0265	MeditechKft
DC028E	zte
DC0398	LGInnotek
DC045A	NanjingQinhe
DC052F	NationalProd
DC0539	Cisco
DC0575	SiemensEnerg
DC05ED	Nabtesco
DC0675	Espressif
DC0682	AccessiaTech
DC07C1	QiYangTechno
DC07F8	HikvisionDig
DC080F	Apple
DC0856	AlcatelLucen
DC08DA	AskeyCompute
DC0914	TalkAPhone
DC094C	HuaweiTechno
DC0B09	Cisco
DC0B1A	ADBBroadband
DC0B34	LGElectronic
DC0C2D	WeifangGoert
DC0C5C	Apple
DC0D30	FeasycomTech
DC0E96	PaloAltoNetw
DC0EA1	CompalInform
DC1057	Apple
DC121D	HuaweiTechno
DC152D	ChinaMobileG
DC155C	AnntecTechno
DC15C8	AVMAudiovisu
DC15DB	GeRuiliIntel
DC16A2	MedtronicDia
DC16B2	HuaweiTechno
DC175A	HitachiHighT
DC1792	CaptivateNet
DC1A01	EcolivTechno
DC1AC5	vivoMobileCo
DC1B48	TexasInstrum
DC1BA1	Intel
DC1D9F	UBtech
DC1DD4	MicrostepMIS
DC1EA3	Accensus
DC1ED5	Espressif
DC2008	ASDElectroni
DC2148	Intel
DC215C	Intel
DC21B9	Sentec
DC21E2	HuaweiTechno
DC226F	NanoICTechno
DC233B	ExtremeNetwo
DC2727	HuaweiDevice
DC2834	HAKKO
DC2919	AltoBeamTech
DC293A	NuoshiTechno
DC2A14	LongjingTech
DC2AA1	MedHab
DC2B2A	Apple
DC2B61	Apple
DC2B66	InfoBLOCK
DC2BCA	Zera
DC2C26	ItonTechnolo
DC2C6E	Routerboardc
DC2D04	vivoMobileCo
DC2D3C	HuaweiDevice
DC2DCB	UnisHengYueT
DC2DDE	Illucere
DC2E6A	HCT
DC2E97	QuectelWirel
DC2F03	StepforwardG
DC2FFA	GELighting
DC309C	Heyrex
DC3130	3onedataTech
DC31D1	vivoMobileCo
DC3262	NanjingQinhe
DC330D	QingDaoHaier
DC330E	QingdaoHaier
DC333D	HuaweiDevice
DC3350	TechSAT
DC35F1	PositivoTecn
DC360C	HitronTechno
DC3642	zte
DC3714	Apple
DC3752	Ge
DC3757	IntegratedDe
DC37D2	HunanHKTElec
DC38E1	JuniperNetwo
DC396F	AVMAudiovisu
DC3979	Cisco
DC3A5E	Roku
DC3C2E	Manufacturin
DC3C84	TicomGeomati
DC3CF6	AtomicRules
DC3E51	SolbergAnder
DC3EF8	Nokia
DC415F	Apple
DC41A9	Intel
DC41E5	ZhixinDataSe
DC42C8	HuaweiDevice
DC446D	AllwinnerTec
DC44B1	Hilti
DC44B6	SamsungElect
DC4517	Commscope
DC4546	Intel
DC45B8	Apple
DC4628	Intel
DC48B2	Baraja
DC4965	DASANNewtork
DC49C9	CascoSignal
DC4A3E	HewlettPacka
DC4BA1	WNC
DC4BDD	SuperElectro
DC4BFE	BelonTechnol
DC4D23	MRVComunicat
DC4EDE	ShinyeiTechn
DC4EF4	MTNElectroni
DC4F22	Espressif
DC503A	NanjingTicom
DC5193	zte
DC5285	Apple
DC5360	Intel
DC537C	CompalBroadb
DC5392	Apple
DC543D	ItelMobile
DC5475	Espressif
DC54AD	RunZhouFiber
DC54D7	AmazonTechno
DC5583	OppoMobileTe
DC567B	CloudNetwork
DC56E6	BococomTechn
DC56E7	Apple
DC5726	PowerOne
DC575C	PRElectronic
DC58BC	ThomasKrenn
DC5D31	ItelMobile
DC5E36	PatersonTech
DC60A1	TeledyneDALS
DC6180	HuaweiTechno
DC621F	HuaweiTechno
DC6279	TPLink
DC6294	GuangzhouLan
DC6373	ObaraKorea
DC647C	CRSiiMotion
DC64B8	JingHanDaEle
DC6555	NewH3CIntell
DC663A	ApacerTechno
DC6672	SamsungElect
DC6723	baroxKommuni
DC680C	HewlettPacka
DC6880	zte
DC68EB	Nintendo
DC69B5	eero
DC69CC	LGInnotek
DC69E2	SamsungElect
DC6AE7	XiaomiCommun
DC6AEA	Infinixmobil
DC6B12	worldcns
DC6B1B	HuaweiDevice
DC6DBC	Apple
DC6DCD	OppoMobileTe
DC6F00	Livescribe
DC6F08	BayStorageTe
DC7014	Private
DC7035	ShengzhenGon
DC7137	zte
DC7144	SamsungElect
DC7196	Intel
DC71D0	Apple
DC71DD	AXTechnologi
DC7223	HuiZhouGaosh
DC729B	HuaweiTechno
DC7306	VantivaConne
DC7385	HuaweiDevice
DC73FC	MellanoxTech
DC74A8	SamsungElect
DC74CE	ITOCHUTechno
DC774C	Cisco
DC7794	HuaweiDevice
DC7834	Logicom
DC7B94	Cisco
DC7CF7	ChinaMobileG
DC7E1D	HuaweiTechno
DC7EF5	HuaweiTechno
DC7FA4	2Wire
DC8084	Apple
DC813D	XiangchengCo
DC825B	JANUSspolsro
DC82F6	iPort
DC83BF	SeikoEpson
DC8403	trolinkTechn
DC84E9	QihooIntelli
DC85DE	AzureWaveTec
DC868D	HuaweiTechno
DC86D8	Apple
DC87CB	PerfectekTec
DC87F8	SamsungElect
DC88A1	ItelMobile
DC8983	SamsungElect
DC8B28	Intel
DC8C1B	vivoMobileCo
DC8C37	Cisco
DC8D8A	NokiaSolutio
DC8D91	Infinixmobil
DC8DB7	AtwTechnolog
DC8E6D	HuaweiDevice
DC8E8D	NetisTechnol
DC8E95	SiliconLabor
DC9009	Intel
DC9020	RuruTekPriva
DC9088	HuaweiTechno
DC9166	HuaweiDevice
DC91BF	AmazonTechno
DC9272	SagemcomBroa
DC9396	Apple
DC9566	Apple
DC962C	NSTAudio
DC973A	VeranaNetwor
DC9758	SichuanAILin
DC97BA	Intel
DC97E6	SagemcomBroa
DC9840	Microsoft
DC9914	HuaweiTechno
DC99FE	Armatura
DC9A7D	HisenseVisua
DC9A8E	NanjingCocom
DC9B1E	Intercom
DC9B95	PhyplusTechn
DC9B9C	Apple
DC9BD6	TCTmobile
DC9C52	SapphireTech
DC9C99	HuaweiTechno
DC9C9F	YOUHUATechno
DC9DED	SamsungElect
DC9E8F	Apple
DC9EAB	ChongqingYip
DC9FA4	Nokia
DC9FDB	Ubiquiti
DCA0D0	AmazonTechno
DCA120	Nokia
DCA266	HonHaiPrecis
DCA281	HonorDevice
DCA313	ChangjinComm
DCA333	YOUHUATechno
DCA3A2	Fengmitechno
DCA3AC	RBcloudtech
DCA4CA	Apple
DCA5F4	Cisco
DCA632	RaspberryPiT
DCA633	Commscope
DCA6BD	LanboTechnol
DCA706	KtElectronic
DCA782	HuaweiTechno
DCA7D9	CompressorCo
DCA8CF	NewSpinGolf
DCA904	Apple
DCA956	OppoMobileTe
DCA971	Intel
DCA989	Macandc
DCAA43	TercaInforma
DCAC6F	Everytale
DCAD9E	GreenPriz
DCAE04	CELOXICA
DCAEEB	RuckusWirele
DCAF68	WeifangGoert
DCB058	BürkertWerke
DCB082	Nokia
DCB131	HuaruianTech
DCB347	FastTechnolo
DCB3B4	HoneywellEnv
DCB43F	eero
DCB4AC	FlextronicsM
DCB4C4	MicrosoftXCG
DCB4CA	OppoMobileTe
DCB4D9	Espressif
DCB4E8	Byos
DCB54F	Apple
DCB72E	XiaomiCommun
DCB7AC	HewlettPacka
DCB7FC	AlpsElectric
DCB808	ExtremeNetwo
DCB87D	HewlettPacka
DCBB3D	ExtremeNetwo
DCBB96	FullSolution
DCBD7A	GuangzhouShi
DCBDCC	QuectelWirel
DCBE04	TexasInstrum
DCBE49	ItelMobile
DCBE7A	ZhejiangNuro
DCBF90	HuizhouQiaox
DCBFE9	MotorolaMobi
DCC0DB	KaiboerTechn
DCC0EB	AssaAbloyCôt
DCC101	SOLiDTechnol
DCC2C9	Canon
DCC422	Systembase
DCC49C	SamsungElect
DCC622	BuheungSyste
DCC64B	HuaweiTechno
DCC793	Nokia
DCC8F5	UMEinfo
DCCB35	EMMicroelect
DCCBA8	ExploraTechn
DCCC8D	IntegratedDe
DCCCE6	SamsungElect
DCCD18	Nintendo
DCCD2F	SeikoEpson
DCCD66	NXPSemicondu
DCCD74	JapanEMSolut
DCCE41	FeGlobalHong
DCCEBC	JSRTechnolog
DCCEC1	Cisco
DCCF94	RongchengHut
DCCF96	SamsungElect
DCD0F7	Bentek
DCD160	TianjinChang
DCD255	KinpoElectro
DCD26A	HikvisionDig
DCD2FC	HuaweiTechno
DCD2FD	HuaweiTechno
DCD321	HUMAX
DCD3A2	Apple
DCD444	HuaweiDevice
DCD52A	SunnyHeart
DCD7A0	HuaweiDevice
DCD83B	Cisco
DCD87C	JingdongCent
DCD87F	JoinCyberTel
DCD916	HuaweiTechno
DCD9AE	NokiaShangha
DCDA0C	Espressif
DCDA4D	Celestica
DCDA4F	GetckTechnol
DCDA80	NewH3CTechno
DCDB27	HuaweiDevice
DCDB70	TonfunkSyste
DCDC07	TRP
DCDCC3	ExtremeNetwo
DCDCE2	SamsungElect
DCDD24	EnergicaMoto
DCDE4F	GioneeCommun
DCDECA	Akyllor
DCDEE3	TexasInstrum
DCDFD6	zte
DCE026	PatrolTag
DCE0EB	NanjingAozhe
DCE1AD	WintopPhotoe
DCE2AC	LumensDigita
DCE305	Ao
DCE55B	Google
DCE578	Experimental
DCE5D8	zte
DCE650	ExtremeNetwo
DCE71C	AUGElektroni
DCE838	CKTelecom
DCE994	CloudNetwork
DCEAE7	DLink
DCEB4D	MotorolaMobi
DCEB53	QianXiaoElec
DCEB69	VantivaUSA
DCEB94	Cisco
DCEC06	HeimiNetwork
DCEC4F	GuangzhouShi
DCECE3	HorysTechnol
DCED83	XiaomiMobile
DCED84	Haverford
DCEE06	HuaweiTechno
DCEE14	ADTTechnolog
DCEF09	Netgear
DCEF80	HuaweiTechno
DCEFCA	MurataManufa
DCF05D	LettaTeknolo
DCF090	NubiaTechnol
DCF110	Nokia
DCF144	OceanSolutio
DCF31C	TexasInstrum
DCF34C	PtHanSungEle
DCF401	Dell
DCF4CA	Apple
DCF505	AzureWaveTec
DCF51B	Arcadyan
DCF56E	Wellysis
DCF719	Cisco
DCF755	Sitronik
DCF756	SamsungElect
DCF858	LorentNetwor
DCF8B9	zte
DCFAD5	STRONGGesmbH
DCFB02	Buffalo
DCFB48	Intel
DCFBB8	MeizhouGuoWe
DCFE07	Pegatron
DCFE18	TpLinkTechno
DCFE23	MurataManufa
E00084	HuaweiTechno
E001A6	EdgecoreNetw
E001C7	HuiZhouGaosh
E002A5	ABBRobotics
E0036B	SamsungElect
E00370	ContinentalW
E0051C	GigaDeviceSe
E005C5	TpLinkTechno
E00630	HuaweiTechno
E006E6	HonHaiPrecis
E0071B	HewlettPacka
E007C2	FujianStarNe
E00855	AVMAudiovisu
E00871	DongguanLies
E009BF	TONGBOWEITEC
E00AF6	LiteonTechno
E00B28	Inovonics
E00C7F	Nintendo
E00CE5	HuaweiTechno
E00DB9	Cree
E00DEE	HuaweiDevice
E00ECE	FiberhomeTel
E00EDA	Cisco
E00EE1	We
E00EE4	DWnetTechnol
E0107F	RuckusWirele
E01283	FanzhuoCommu
E01333	GeneralMotor
E013B5	vivoMobileCo
E0143E	Modoosis
E016B1	AdvancedDesi
E01877	Fujitsu
E0189F	EMMicroelect
E0191D	HuaweiTechno
E01954	zte
E01995	Nutanix
E019D8	BhTechnologi
E01ADF	Google
E01AEA	AlliedTelesi
E01C41	ExtremeNetwo
E01CA7	AristaNetwor
E01CEE	BravoTech
E01CFC	DLinkInterna
